policy,layer,base_context_length,workload,qk_reduction,recall,top128_recall,top512_recall,top2048_recall,index_mass_ratio,newly_hot_miss_rate
streak2_bucket8_m-0.75_age8,17,32768,long-text,0.4029809885931559,0.9458212864993438,0.992310531496063,0.97972030839895,0.9458212864993438,0.9876322183674424,0.0939464696237652
streak2_bucket8_m-0.75_age8,21,8192,long-code,0.0384800384800384,0.9963077735400262,1.0,0.9998564632545932,0.9963077735400262,0.9998408222588552,0.0118242607037216
streak2_bucket8_m-0.75_age8,21,8192,long-text,0.0310792764355954,0.9984082800196852,0.9999794947506562,0.999748810695538,0.9984082800196852,0.9998806215240262,0.0044298848469297
streak2_bucket8_m-0.75_age8,21,16384,long-code,0.1869864264410493,0.9850427021817584,0.9994668635170604,0.9974983595800524,0.9850427021817584,0.9983380960107728,0.0352320372544666
streak2_bucket8_m-0.75_age8,21,16384,long-text,0.2447790189412336,0.9773788652395012,0.9984826115485564,0.9937356463254592,0.9773788652395012,0.9955255566746236,0.0470486807803214
streak2_bucket8_m-0.75_age8,21,32768,long-code,0.3686456174570279,0.9606504265091864,0.9956528871391076,0.9879736712598424,0.9606504265091864,0.9921439516133688,0.0750257281362126
streak2_bucket8_m-0.75_age8,21,32768,long-text,0.3685557586837295,0.956533997703412,0.997313812335958,0.986558809055118,0.956533997703412,0.9910808382224388,0.0791694001409004
streak2_bucket8_m-0.75_age8,25,8192,long-code,0.1465766634522661,0.9944507668963256,1.0,0.999738558070866,0.9944507668963256,0.9996455541995264,0.018948999348359
streak2_bucket8_m-0.75_age8,25,8192,long-text,0.0468064358849341,0.9953068610564304,0.999876968503937,0.9994309793307088,0.9953068610564304,0.9996130443959418,0.0141843929572536
streak2_bucket8_m-0.75_age8,25,16384,long-code,0.4596469872185027,0.988543973507218,0.999774442257218,0.9987030429790026,0.988543973507218,0.9980419529932192,0.0311535569465294
streak2_bucket8_m-0.75_age8,25,16384,long-text,0.4192394007399769,0.9872623954232284,0.9982160433070866,0.9966115075459318,0.9872623954232284,0.9972850188345098,0.0355428448240937
streak2_bucket8_m-0.75_age8,25,32768,long-code,0.4612016540987594,0.9600378321850394,0.9970882545931758,0.9873943979658792,0.9600378321850394,0.9914620458306308,0.0744532063426316
streak2_bucket8_m-0.75_age8,25,32768,long-text,0.4040132963313104,0.9555369299540682,0.9942995406824148,0.9838111056430446,0.9555369299540682,0.989670990686,0.0812354344670001
streak2_bucket8_m-0.75_recent1024,2,8192,long-code,0.2080924855491329,0.980589218339895,0.9998564632545932,0.9970933809055118,0.980589218339895,0.9989759081496228,0.0461355624302743
streak2_bucket8_m-0.75_recent1024,2,8192,long-text,0.1774990956228144,0.9796434137139108,0.9998974737532808,0.9964115813648294,0.9796434137139108,0.9991132248968694,0.0450026043065069
streak2_bucket8_m-0.75_recent1024,2,16384,long-code,0.5634486945962356,0.9200000512631232,0.9951402559055118,0.9794127296587928,0.9200000512631232,0.990771520239922,0.1622888692076059
streak2_bucket8_m-0.75_recent1024,2,16384,long-text,0.4945543048372376,0.9385662729658792,0.9969652230971128,0.9839187582020996,0.9385662729658792,0.991410589929024,0.1269150851095652
streak2_bucket8_m-0.75_recent1024,2,32768,long-code,0.7446847395674687,0.8635849840059056,0.9793922244094488,0.9482703822178478,0.8635849840059056,0.9714894091636528,0.2346616282278529
streak2_bucket8_m-0.75_recent1024,2,32768,long-text,0.7097678386448114,0.87108734210958,0.976808562992126,0.9465684465223098,0.87108734210958,0.9678233851792428,0.2172351443208838
streak2_bucket8_m-0.75_recent1024,5,8192,long-code,0.3345083262428588,0.9752232509022308,0.9999794947506562,0.9988517060367454,0.9752232509022308,0.999078869650168,0.0780799256037862
streak2_bucket8_m-0.75_recent1024,5,8192,long-text,0.2311860325105358,0.9761395792322834,0.9997949475065616,0.9972164124015748,0.9761395792322834,0.998597281935328,0.0664198293274269
streak2_bucket8_m-0.75_recent1024,5,16384,long-code,0.6025633238170442,0.9427916359087928,0.9975803805774278,0.9894449229002624,0.9427916359087928,0.989867441150152,0.1365194273073993
streak2_bucket8_m-0.75_recent1024,5,16384,long-text,0.5514897748649796,0.9541733308727034,0.997785433070866,0.9921516158136484,0.9541733308727034,0.9913746732941662,0.1094783424364462
streak2_bucket8_m-0.75_recent1024,5,32768,long-code,0.7621135982945029,0.8732647432742782,0.983390748031496,0.9554164616141732,0.8732647432742782,0.9660733185239808,0.2255417423637628
streak2_bucket8_m-0.75_recent1024,5,32768,long-text,0.7206549195045497,0.8679385047572179,0.9817298228346456,0.9513205380577427,0.8679385047572179,0.9633389710748332,0.2341346266811487
streak2_bucket8_m-0.75_recent1024,8,8192,long-code,0.2704660709973436,0.9634711798720472,0.9999179790026248,0.9970523704068242,0.9634711798720472,0.9985301872262458,0.0958893099560751
streak2_bucket8_m-0.75_recent1024,8,8192,long-text,0.1477521263669502,0.9775980150918636,0.9998154527559056,0.9978315698818898,0.9775980150918636,0.9986447043464513,0.057932809626805
streak2_bucket8_m-0.75_recent1024,8,16384,long-code,0.6629295637338533,0.9580847071850394,0.999015748031496,0.9944994668635172,0.9580847071850394,0.9922844892981744,0.1088130085790246
streak2_bucket8_m-0.75_recent1024,8,16384,long-text,0.6334709740102016,0.9483113927165354,0.9976624015748032,0.990603469488189,0.9483113927165354,0.988836332819852,0.1263000070098107
streak2_bucket8_m-0.75_recent1024,8,32768,long-code,0.7429163366034977,0.8319851131889764,0.96067093175853,0.9249507874015748,0.8319851131889764,0.9420133623160089,0.2636407290241584
streak2_bucket8_m-0.75_recent1024,8,32768,long-text,0.7170431711623941,0.8397630105807087,0.96409530839895,0.9281342273622047,0.8397630105807087,0.950322608031733,0.2528237841529066
streak2_bucket8_m-0.75_recent1024,11,8192,long-code,0.1711854103343465,0.9817426386154856,0.9999794947506562,0.998759432414698,0.9817426386154856,0.9988995970545576,0.0507857681386684
streak2_bucket8_m-0.75_recent1024,11,8192,long-text,0.1706873560431567,0.9788719037073492,0.999876968503937,0.9989901164698164,0.9788719037073492,0.998749723097998,0.0637598260741691
streak2_bucket8_m-0.75_recent1024,11,16384,long-code,0.5423398158873377,0.9530596395177166,0.999015748031496,0.994135498687664,0.9530596395177166,0.9919973396598974,0.1150360761945653
streak2_bucket8_m-0.75_recent1024,11,16384,long-text,0.498539435248296,0.9479525508530184,0.9984826115485564,0.992192626312336,0.9479525508530184,0.9902272712411938,0.1170644370443583
streak2_bucket8_m-0.75_recent1024,11,32768,long-code,0.6658959537572254,0.9025206077755904,0.9856668307086616,0.9642132135826772,0.9025206077755904,0.9721828768012843,0.1702707123415477
streak2_bucket8_m-0.75_recent1024,11,32768,long-text,0.6738892270237371,0.8627737450787402,0.9778953412073492,0.943964279855643,0.8627737450787402,0.9606266023262416,0.2228472425108338
streak2_bucket8_m-0.75_recent1024,14,8192,long-code,0.2237492465340567,0.9738096702755904,0.999015748031496,0.99582718175853,0.9738096702755904,0.9972857920103508,0.0653405683878017
streak2_bucket8_m-0.75_recent1024,14,8192,long-text,0.1000120206755619,0.9878480766076116,0.9999384842519684,0.9989439796587928,0.9878480766076116,0.998950949452002,0.03468797493177
streak2_bucket8_m-0.75_recent1024,14,16384,long-code,0.4542862343020081,0.9526136503444882,0.9938074146981628,0.9857334727690288,0.9526136503444882,0.9890701947612046,0.0957683510445142
streak2_bucket8_m-0.75_recent1024,14,16384,long-text,0.3816478033345503,0.9488265871062992,0.997067749343832,0.9866715879265092,0.9488265871062992,0.9889513198787726,0.1003503135830461
streak2_bucket8_m-0.75_recent1024,14,32768,long-code,0.575715069829847,0.8644167281824147,0.9721128608923884,0.936756684711286,0.8644167281824147,0.9590479323067188,0.2073125159234354
streak2_bucket8_m-0.75_recent1024,14,32768,long-text,0.5769453327242272,0.8503565350229659,0.9669045275590552,0.9274473015091864,0.8503565350229659,0.9550900222607848,0.2259273843396891
streak2_bucket8_m-0.75_recent1024,17,8192,long-code,0.1540498254904321,0.9695817441765092,0.9987081692913384,0.9935613517060368,0.9695817441765092,0.997441095665416,0.0651212980293106
streak2_bucket8_m-0.75_recent1024,17,8192,long-text,0.0932717998542628,0.9796024032152232,0.998298064304462,0.9943456774934384,0.9796024032152232,0.9982115439550212,0.0425588899443135
streak2_bucket8_m-0.75_recent1024,17,16384,long-code,0.4303107395965837,0.938732878116798,0.9896038385826772,0.9773211942257218,0.938732878116798,0.9901546297122918,0.1102138200560471
streak2_bucket8_m-0.75_recent1024,17,16384,long-text,0.3622862012295331,0.9376717314632546,0.9925770997375328,0.9781824146981628,0.9376717314632546,0.9867919520039802,0.1077559154537324
streak2_bucket8_m-0.75_recent1024,17,32768,long-code,0.6103967334999085,0.8752691313976378,0.971415682414698,0.939207062007874,0.8752691313976378,0.9674103143380262,0.1857980438761661
streak2_bucket8_m-0.75_recent1024,17,32768,long-text,0.5825443696916193,0.8478305446194225,0.9528174212598424,0.915646530511811,0.8478305446194225,0.9536798347317844,0.216641572640336
streak2_bucket8_m-0.75_recent1024,21,8192,long-code,0.0701412566975158,0.9883619894192912,0.9999384842519684,0.998518495734908,0.9883619894192912,0.9992860722515802,0.027925774634678
streak2_bucket8_m-0.75_recent1024,21,8192,long-text,0.0466075980094671,0.9971728387467192,0.999753937007874,0.9991951689632546,0.9971728387467192,0.9996854947344288,0.0067558843477936
streak2_bucket8_m-0.75_recent1024,21,16384,long-code,0.3076174251642736,0.95921890378937,0.9954478346456692,0.988270997375328,0.95921890378937,0.9937350643245638,0.0778071827688575
streak2_bucket8_m-0.75_recent1024,21,16384,long-text,0.3706187138067662,0.9546577673884514,0.993889435695538,0.9839341371391076,0.9546577673884514,0.9897895700319148,0.0832988837630502
streak2_bucket8_m-0.75_recent1024,21,32768,long-code,0.5009288868585351,0.9029307127624672,0.9839854002624672,0.9579744914698164,0.9029307127624672,0.9763348842327372,0.1516163311777816
streak2_bucket8_m-0.75_recent1024,21,32768,long-text,0.5158778440199538,0.8976224163385826,0.988045439632546,0.9566108923884514,0.8976224163385826,0.9752061688418686,0.1594873999887604
streak2_bucket8_m-0.75_recent1024,25,8192,long-code,0.225434228106401,0.9848350865321522,0.9998154527559056,0.9986364009186351,0.9848350865321522,0.9987540572029904,0.0427777773688453
streak2_bucket8_m-0.75_recent1024,25,8192,long-text,0.09288824383164,0.9882440842355644,0.9998154527559056,0.9982570538057742,0.9882440842355644,0.9989480675934982,0.031018108227543
streak2_bucket8_m-0.75_recent1024,25,16384,long-code,0.5278670628904119,0.9718475742290026,0.9988927165354332,0.993663877952756,0.9718475742290026,0.993742850077195,0.0602485514024889
streak2_bucket8_m-0.75_recent1024,25,16384,long-text,0.5146198830409356,0.9680617925688976,0.9944840879265092,0.9881018290682416,0.9680617925688976,0.9917099917503076,0.073209766317898
streak2_bucket8_m-0.75_recent1024,25,32768,long-code,0.6079464149794489,0.8924358698326772,0.981668307086614,0.9530429790026248,0.8924358698326772,0.9708688569073616,0.1673929347564926
streak2_bucket8_m-0.75_recent1024,25,32768,long-text,0.5615745536530377,0.8819000164041995,0.9799253608923884,0.9440411745406824,0.8819000164041995,0.9677251205895344,0.1820087014510645
streak2_bucket8_m-0.75_recent128,2,8192,long-code,0.2080924855491329,0.980589218339895,0.9998564632545932,0.9970933809055118,0.980589218339895,0.9989759081496228,0.0461355624302743
streak2_bucket8_m-0.75_recent128,2,8192,long-text,0.1774990956228144,0.9796434137139108,0.9998974737532808,0.9964115813648294,0.9796434137139108,0.9991132248968694,0.0450026043065069
streak2_bucket8_m-0.75_recent128,2,16384,long-code,0.5712204007285975,0.917488158218504,0.994996719160105,0.9781824146981628,0.917488158218504,0.9903569246410878,0.1655945250928802
streak2_bucket8_m-0.75_recent128,2,16384,long-text,0.497782098802941,0.9366810716043308,0.9967806758530184,0.9830524114173228,0.9366810716043308,0.9910082933848032,0.1305002651413624
streak2_bucket8_m-0.75_recent128,2,32768,long-code,0.7558288184087174,0.8614575643864829,0.9792076771653544,0.9476757299868768,0.8614575643864829,0.9710047821363242,0.2384954659610297
streak2_bucket8_m-0.75_recent128,2,32768,long-text,0.7215332581736189,0.8687164226541995,0.9766240157480316,0.9457174786745408,0.8687164226541995,0.9672001983766528,0.2208057120565871
streak2_bucket8_m-0.75_recent128,5,8192,long-code,0.3345083262428588,0.9752232509022308,0.9999794947506562,0.9988517060367454,0.9752232509022308,0.999078869650168,0.0780799256037862
streak2_bucket8_m-0.75_recent128,5,8192,long-text,0.2311860325105358,0.9761395792322834,0.9997949475065616,0.9972164124015748,0.9761395792322834,0.998597281935328,0.0664198293274269
streak2_bucket8_m-0.75_recent128,5,16384,long-code,0.6228331609999391,0.9389917568897638,0.9974983595800524,0.9889886811023622,0.9389917568897638,0.9892919698425152,0.1463047858479876
streak2_bucket8_m-0.75_recent128,5,16384,long-text,0.5722279666686941,0.9490572711614174,0.9976624015748032,0.9915159530839897,0.9490572711614174,0.9903973223916812,0.1211822966992377
streak2_bucket8_m-0.75_recent128,5,32768,long-code,0.7812243158503547,0.8687548699967191,0.9830421587926508,0.9545039780183728,0.8687548699967191,0.9649579751692684,0.2340892845281122
streak2_bucket8_m-0.75_recent128,5,32768,long-text,0.7381843634924983,0.8642039862204725,0.9816067913385826,0.9505310859580052,0.8642039862204725,0.9623303284288852,0.2410097816719848
streak2_bucket8_m-0.75_recent128,8,8192,long-code,0.2704660709973436,0.9634711798720472,0.9999179790026248,0.9970523704068242,0.9634711798720472,0.9985301872262458,0.0958893099560751
streak2_bucket8_m-0.75_recent128,8,8192,long-text,0.1477521263669502,0.9775980150918636,0.9998154527559056,0.9978315698818898,0.9775980150918636,0.9986447043464513,0.057932809626805
streak2_bucket8_m-0.75_recent128,8,16384,long-code,0.7043658032348291,0.949955657398294,0.9984826115485564,0.9928026574803148,0.949955657398294,0.990332109081338,0.1277500257049921
streak2_bucket8_m-0.75_recent128,8,16384,long-text,0.6699939135727329,0.942139312664042,0.996698654855643,0.9888092601706036,0.942139312664042,0.9868741893613912,0.1420371055080383
streak2_bucket8_m-0.75_recent128,8,32768,long-code,0.7688330646878136,0.8297615752132546,0.9605068897637796,0.9243868930446194,0.8297615752132546,0.9412308069100082,0.2676161926274703
streak2_bucket8_m-0.75_recent128,8,32768,long-text,0.7407181798799988,0.8366474942585301,0.9629470144356956,0.9264784284776902,0.8366474942585301,0.9490138509075212,0.2581317234941484
streak2_bucket8_m-0.75_recent128,11,8192,long-code,0.1711854103343465,0.9817426386154856,0.9999794947506562,0.998759432414698,0.9817426386154856,0.9988995970545576,0.0507857681386684
streak2_bucket8_m-0.75_recent128,11,8192,long-text,0.1706873560431567,0.9788719037073492,0.999876968503937,0.9989901164698164,0.9788719037073492,0.998749723097998,0.0637598260741691
streak2_bucket8_m-0.75_recent128,11,16384,long-code,0.5466109394875522,0.950914277805118,0.999015748031496,0.9939817093175852,0.950914277805118,0.9916300635987528,0.1202044826166379
streak2_bucket8_m-0.75_recent128,11,16384,long-text,0.498539435248296,0.9475834563648294,0.9984826115485564,0.9921618684383202,0.9475834563648294,0.9901562738449632,0.1179117872428206
streak2_bucket8_m-0.75_recent128,11,32768,long-code,0.6795254031031335,0.8977313504757218,0.985359251968504,0.9626086778215224,0.8977313504757218,0.9706975379908098,0.1784800803827663
streak2_bucket8_m-0.75_recent128,11,32768,long-text,0.6847736625514403,0.8605630228838582,0.9782439304461942,0.9441642060367454,0.8605630228838582,0.9602660932782412,0.2275710734061536
streak2_bucket8_m-0.75_recent128,14,8192,long-code,0.2237492465340567,0.9738096702755904,0.999015748031496,0.99582718175853,0.9738096702755904,0.9972857920103508,0.0653405683878017
streak2_bucket8_m-0.75_recent128,14,8192,long-text,0.1000120206755619,0.9878480766076116,0.9999384842519684,0.9989439796587928,0.9878480766076116,0.998950949452002,0.03468797493177
streak2_bucket8_m-0.75_recent128,14,16384,long-code,0.4637398770017658,0.9505195517552494,0.9937253937007874,0.9852105889107612,0.9505195517552494,0.9886318404274008,0.0997574380558192
streak2_bucket8_m-0.75_recent128,14,16384,long-text,0.3816942551119766,0.9483780347769027,0.9970062335958004,0.9864716617454068,0.9483780347769027,0.9888150968224853,0.1010713108460432
streak2_bucket8_m-0.75_recent128,14,32768,long-code,0.5923219776539714,0.8621137323654856,0.9726049868766404,0.9357621801181102,0.8621137323654856,0.9584277162052446,0.2106605099625744
streak2_bucket8_m-0.75_recent128,14,32768,long-text,0.5850982782264209,0.8467155716863517,0.966309875328084,0.9259299130577427,0.8467155716863517,0.9539046441217898,0.2312797129596695
streak2_bucket8_m-0.75_recent128,17,8192,long-code,0.1540498254904321,0.9695817441765092,0.9987081692913384,0.9935613517060368,0.9695817441765092,0.997441095665416,0.0651212980293106
streak2_bucket8_m-0.75_recent128,17,8192,long-text,0.0932717998542628,0.9796024032152232,0.998298064304462,0.9943456774934384,0.9796024032152232,0.9982115439550212,0.0425588899443135
streak2_bucket8_m-0.75_recent128,17,16384,long-code,0.4341348192114348,0.9346677124343832,0.988517060367454,0.975470595472441,0.9346677124343832,0.989368944226894,0.1166885657531808
streak2_bucket8_m-0.75_recent128,17,16384,long-text,0.3624406284252831,0.937023252952756,0.9925770997375328,0.9780491305774278,0.937023252952756,0.9866837120021372,0.1088466847349854
streak2_bucket8_m-0.75_recent128,17,32768,long-code,0.6304460186677207,0.8708297449146981,0.9706364829396326,0.9370847687007874,0.8708297449146981,0.9662527844673954,0.1931745183589917
